name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations,day,month,year,weekday,is_weekend,temp_lag_1,precip_lag_1,humidity_lag_1,temp_lag_2,precip_lag_2,humidity_lag_2,temp_lag_3,precip_lag_3,humidity_lag_3,temp_lag_7,precip_lag_7,humidity_lag_7
valencia,2024-06-24,27.4,21.6,23.8,28.0,21.6,23.9,17.2,67.1,0.0,0.0,0.0,rain,0.0,0.0,35.3,22.5,89.7,1013.9,55.5,12.4,274.9,23.8,10,10.0,2024-06-24T06:35:34,2024-06-24T21:32:37,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08284099999,LEVC,F1683,LEBT,08014399999,08286099999",24,6,2024,0,0,24.1,0.0,60.8,24.7,0.0,52.6,23.7,0.0,56.0,23.7,0.0,72.5
valencia,2024-06-28,28.5,21.3,24.7,29.8,21.3,25.0,19.6,74.6,0.976,100.0,4.17,rain,0.0,0.0,34.2,22.0,74.8,1013.0,53.1,11.1,234.7,20.2,10,10.0,2024-06-28T06:37:02,2024-06-28T21:32:46,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"08284099999,LEVC,F1683,LEBT,08014399999,08286099999",28,6,2024,4,0,25.0,0.0,63.0,24.6,0.0,62.0,24.4,0.0,65.6,23.7,0.0,56.0
valencia,2024-06-29,31.7,20.3,25.7,31.2,20.3,25.6,15.4,55.8,0.898,100.0,8.33,rain,0.0,0.0,50.8,39.7,268.0,1011.5,32.4,13.2,318.0,27.6,10,30.0,2024-06-29T06:37:27,2024-06-29T21:32:43,0.76,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"08284099999,LEVC,F1683,LEBT,08014399999,08286099999",29,6,2024,5,1,24.7,0.976,74.6,25.0,0.0,63.0,24.6,0.0,62.0,24.7,0.0,52.6
valencia,2024-07-01,28.2,18.9,23.9,28.6,18.9,24.0,18.5,73.1,8.078,100.0,16.67,rain,0.0,0.0,33.5,23.4,86.6,1016.1,42.2,12.7,252.8,21.8,10,30.0,2024-07-01T06:38:23,2024-07-01T21:32:32,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"08284099999,LEVC,F1683,LEBT,08014399999,08286099999",1,7,2024,0,0,26.1,0.0,61.4,25.7,0.898,55.8,24.7,0.976,74.6,23.8,0.0,67.1
valencia,2024-07-07,27.9,21.5,24.4,29.1,21.5,24.6,18.5,70.0,0.095,100.0,8.33,rain,0.0,0.0,35.3,17.6,82.5,1013.2,70.9,12.0,224.4,19.3,10,10.0,2024-07-07T06:41:43,2024-07-07T21:31:12,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"08284099999,LEVC,F1683,LEBT,08014399999,08286099999",7,7,2024,6,1,25.3,0.0,65.6,25.1,0.0,66.0,24.5,0.0,61.8,26.1,0.0,61.4
valencia,2024-07-08,29.1,23.2,25.5,30.8,23.2,26.1,20.2,73.1,0.0,0.0,0.0,rain,0.0,0.0,31.3,20.6,97.8,1014.8,63.3,11.8,260.9,22.4,10,10.0,2024-07-08T06:42:20,2024-07-08T21:30:52,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08284099999,LEVC,F1683,LEBT,08014399999,08286099999",8,7,2024,0,0,24.4,0.095,70.0,25.3,0.0,65.6,25.1,0.0,66.0,23.9,8.078,73.1
valencia,2024-07-13,27.6,24.1,25.5,30.2,24.1,26.0,21.6,79.0,5.836,100.0,20.83,rain,0.0,0.0,33.8,19.8,79.5,1012.5,73.8,10.8,173.1,14.9,8,10.0,2024-07-13T06:45:45,2024-07-13T21:28:42,0.24,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"08284099999,LEVC,F1683,LEBT,08014399999,08286099999,08290099999",13,7,2024,5,1,26.9,0.0,71.7,27.1,0.0,72.5,26.7,0.0,68.3,25.3,0.0,65.6
valencia,2024-07-14,31.5,23.2,27.4,34.9,23.2,28.6,21.0,69.6,0.0,0.0,0.0,rain,0.0,0.0,40.0,21.3,88.5,1011.7,45.3,12.2,315.0,27.2,10,10.0,2024-07-14T06:46:28,2024-07-14T21:28:10,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08284099999,LEVC,F1683,LEBT,08014399999,08286099999,08290099999",14,7,2024,6,1,25.5,5.836,79.0,26.9,0.0,71.7,27.1,0.0,72.5,24.4,0.095,70.0
valencia,2024-07-17,30.2,24.6,26.9,32.6,24.6,27.9,21.0,71.0,0.0,0.0,0.0,rain,0.0,0.0,38.2,22.2,72.2,1017.6,53.7,11.8,283.5,24.6,9,5.0,2024-07-17T06:48:45,2024-07-17T21:26:24,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08284099999,LEVC,F1683,LEBT,08014399999,08286099999,08290099999",17,7,2024,2,0,27.1,0.0,72.4,27.9,0.0,68.2,27.4,0.0,69.6,26.7,0.0,68.3
valencia,2024-08-02,32.1,23.0,27.8,36.4,23.0,29.3,20.2,64.0,0.177,100.0,4.17,rain,0.0,0.0,53.9,28.1,71.1,1010.2,30.3,12.0,271.5,23.5,9,30.0,2024-08-02T07:02:25,2024-08-02T21:12:37,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"08284099999,LEVC,F1683,LEBT,08014399999,08286099999,08290099999",2,8,2024,4,0,28.8,0.0,64.0,29.0,0.0,47.6,29.2,0.0,41.5,27.4,0.0,67.8
valencia,2024-08-13,33.1,24.3,28.0,37.5,24.3,29.7,20.9,66.1,0.287,100.0,8.33,rain,0.0,0.0,42.5,27.0,59.4,1009.7,52.0,12.0,208.1,17.9,9,75.0,2024-08-13T07:12:33,2024-08-13T20:59:30,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"08284099999,LEVC,F1683,LEBT,08014399999,08286099999,08290099999",13,8,2024,1,0,27.8,0.0,66.4,28.3,0.0,58.1,28.6,0.0,57.1,28.3,0.0,70.4
valencia,2024-08-14,31.1,22.5,25.6,31.0,22.5,25.7,18.6,66.4,2.439,100.0,16.67,rain,0.0,0.0,26.3,16.0,334.6,1011.6,49.8,12.0,164.9,14.3,9,60.0,2024-08-14T07:13:29,2024-08-14T20:58:11,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"08284099999,LEVC,F1683,LEBT,08014399999,08286099999,08290099999",14,8,2024,2,0,28.0,0.287,66.1,27.8,0.0,66.4,28.3,0.0,58.1,28.0,0.0,63.9
valencia,2024-08-15,30.0,20.2,25.0,29.4,20.2,24.9,15.8,59.1,0.123,100.0,4.17,rain,0.0,0.0,31.7,21.4,42.5,1015.6,24.8,13.3,284.7,24.5,9,10.0,2024-08-15T07:14:25,2024-08-15T20:56:51,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"08284099999,LEVC,F1683,LEBT,08014399999,08286099999,08290099999",15,8,2024,3,0,25.6,2.439,66.4,28.0,0.287,66.1,27.8,0.0,66.4,27.6,0.0,62.7
valencia,2024-08-25,29.9,23.6,26.4,32.5,23.6,27.4,20.9,72.3,0.0,0.0,0.0,rain,0.0,0.0,46.1,23.7,54.4,1016.5,65.3,11.4,206.0,18.0,8,60.0,2024-08-25T07:23:41,2024-08-25T20:42:42,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08284099999,LEVC,F1683,LEBT,08014399999,08286099999,08290099999",25,8,2024,6,1,27.1,0.0,70.1,27.7,0.0,74.0,27.4,0.0,69.6,27.8,0.0,56.9
valencia,2024-08-26,30.4,22.5,26.1,30.8,22.5,26.6,19.2,66.8,0.0,0.0,0.0,rain,0.0,0.0,28.1,15.6,76.3,1017.1,43.2,12.0,230.8,20.0,9,10.0,2024-08-26T07:24:37,2024-08-26T20:41:12,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08284099999,LEVC,F1683,LEBT,08014399999,08286099999,08290099999",26,8,2024,0,0,26.4,0.0,72.3,27.1,0.0,70.1,27.7,0.0,74.0,27.1,0.0,59.0
valencia,2024-08-31,30.8,23.1,26.7,32.6,23.1,27.6,20.7,70.6,0.025,100.0,4.17,rain,0.0,0.0,33.5,20.6,60.8,1015.1,40.0,12.3,223.0,19.3,8,30.0,2024-08-31T07:29:13,2024-08-31T20:33:35,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"08284099999,LEVC,F1683,LEBT,08014399999,08286099999,08290099999",31,8,2024,5,1,26.7,0.0,71.2,26.7,0.0,70.8,27.3,0.0,72.1,27.1,0.0,70.1
valencia,2024-09-01,31.3,23.1,26.2,33.5,23.1,26.8,20.7,73.0,0.741,100.0,12.5,rain,0.0,0.0,31.3,22.4,33.3,1013.1,60.9,11.6,195.0,16.8,8,30.0,2024-09-01T07:30:08,2024-09-01T20:32:02,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"08284099999,LEVC,F1683,LEBT,08014399999,08286099999,08290099999",1,9,2024,6,1,26.7,0.025,70.6,26.7,0.0,71.2,26.7,0.0,70.8,26.4,0.0,72.3
valencia,2024-09-02,28.7,23.3,25.5,30.0,23.3,25.9,20.3,74.0,0.0,0.0,0.0,rain,0.0,0.0,24.1,14.7,51.7,1012.9,67.6,11.9,94.7,8.0,3,30.0,2024-09-02T07:31:04,2024-09-02T20:30:28,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08284099999,LEVC,F1683,LEBT,08014399999,08286099999,08290099999",2,9,2024,0,0,26.2,0.741,73.0,26.7,0.025,70.6,26.7,0.0,71.2,26.1,0.0,66.8
valencia,2024-09-03,28.6,22.4,25.0,31.2,22.4,25.4,20.6,77.0,0.114,100.0,20.83,rain,0.0,0.0,38.9,31.7,55.7,1013.1,70.5,11.1,130.6,11.4,6,60.0,2024-09-03T07:31:59,2024-09-03T20:28:54,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"08284099999,LEVC,F1683,LEBT,08014399999,08286099999,08290099999",3,9,2024,1,0,25.5,0.0,74.0,26.2,0.741,73.0,26.7,0.025,70.6,26.8,0.0,69.6
valencia,2024-09-04,24.6,19.2,22.6,24.6,19.2,22.6,18.9,80.3,16.415,100.0,29.17,rain,0.0,0.0,42.5,15.8,20.6,1013.6,70.5,11.4,111.4,9.3,6,30.0,2024-09-04T07:32:54,2024-09-04T20:27:19,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"08284099999,LEVC,F1683,LEBT,08014399999,08286099999,08290099999",4,9,2024,2,0,25.0,0.114,77.0,25.5,0.0,74.0,26.2,0.741,73.0,27.3,0.0,72.1
valencia,2024-09-05,26.3,17.3,22.0,26.3,17.3,22.0,16.5,72.6,1.236,100.0,12.5,rain,0.0,0.0,31.0,20.6,92.5,1011.3,51.2,12.9,148.3,12.8,5,10.0,2024-09-05T07:33:49,2024-09-05T20:25:44,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"08284099999,LEVC,F1683,LEBT,08014399999,08286099999,08290099999",5,9,2024,3,0,22.6,16.415,80.3,25.0,0.114,77.0,25.5,0.0,74.0,26.7,0.0,70.8
valencia,2024-09-06,30.5,20.3,25.0,31.3,20.3,25.4,19.5,73.9,0.141,100.0,12.5,rain,0.0,0.0,31.7,24.2,99.4,1006.2,44.0,13.3,241.3,20.9,8,30.0,2024-09-06T07:34:44,2024-09-06T20:24:09,0.11,"Rain, Partially cloudy",Clearing in the afternoon with early morning rain.,rain,"08284099999,LEVC,F1683,LEBT,08014399999,08286099999,08290099999",6,9,2024,4,0,22.0,1.236,72.6,22.6,16.415,80.3,25.0,0.114,77.0,26.7,0.0,71.2
valencia,2024-09-08,33.9,19.8,26.3,31.9,19.8,25.8,14.5,55.1,0.746,100.0,20.83,rain,0.0,0.0,46.4,26.7,265.3,1010.0,21.3,13.2,211.6,18.2,8,10.0,2024-09-08T07:36:34,2024-09-08T20:20:57,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"08284099999,LEVC,F1683,LEBT,08014399999,08286099999,08290099999",8,9,2024,6,1,26.2,0.0,60.8,25.0,0.141,73.9,22.0,1.236,72.6,26.2,0.741,73.0
valencia,2024-09-12,31.8,20.2,25.1,30.8,20.2,24.9,16.2,61.5,0.012,100.0,4.17,rain,0.0,0.0,35.6,23.3,49.4,1013.4,42.2,13.3,223.8,19.1,8,10.0,2024-09-12T07:40:13,2024-09-12T20:14:29,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"08284099999,LEVC,F1683,LEBT,08014399999,08286099999,08290099999",12,9,2024,3,0,23.8,0.0,71.3,23.5,0.0,69.1,25.3,0.0,54.8,22.0,1.236,72.6
valencia,2024-09-13,24.5,19.8,22.1,24.5,19.8,22.1,11.0,51.1,0.52,100.0,4.17,rain,0.0,0.0,27.4,21.4,63.0,1019.0,50.8,11.9,187.8,16.1,8,10.0,2024-09-13T07:41:08,2024-09-13T20:12:51,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"08284099999,LEVC,F1683,LEBT,08014399999,08286099999,08290099999",13,9,2024,4,0,25.1,0.012,61.5,23.8,0.0,71.3,23.5,0.0,69.1,25.0,0.141,73.9
valencia,2024-09-17,26.5,14.9,21.5,26.5,14.9,21.5,13.7,63.3,0.0,0.0,0.0,rain,0.0,0.0,24.8,16.6,93.5,1013.1,23.5,13.7,218.7,18.8,7,10.0,2024-09-17T07:44:49,2024-09-17T20:06:20,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08284099999,LEVC,F1683,LEBT,08014399999,08286099999,08290099999",17,9,2024,1,0,21.9,0.0,60.3,21.8,0.0,62.2,20.5,0.0,59.3,23.5,0.0,69.1
valencia,2024-09-18,24.0,19.5,21.3,24.0,19.5,21.3,16.2,73.2,0.008,100.0,8.33,rain,0.0,0.0,29.5,18.1,78.3,1014.5,60.8,12.5,137.1,11.8,5,10.0,2024-09-18T07:45:45,2024-09-18T20:04:42,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"08284099999,LEVC,F1683,LEBT,08014399999,08286099999,08290099999",18,9,2024,2,0,21.5,0.0,63.3,21.9,0.0,60.3,21.8,0.0,62.2,23.8,0.0,71.3
valencia,2024-09-19,24.8,19.2,20.7,24.8,19.2,20.7,17.3,81.6,6.566,100.0,33.33,rain,0.0,0.0,32.0,21.5,71.0,1014.7,77.3,11.5,112.5,9.7,7,10.0,2024-09-19T07:46:40,2024-09-19T20:03:04,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"08284099999,LEVC,F1683,LEBT,08014399999,08286099999,08290099999",19,9,2024,3,0,21.3,0.008,73.2,21.5,0.0,63.3,21.9,0.0,60.3,25.1,0.012,61.5
valencia,2024-09-20,24.9,17.7,21.1,24.9,17.7,21.1,17.5,81.2,0.033,100.0,8.33,rain,0.0,0.0,23.8,15.4,54.4,1015.2,65.6,12.6,206.8,18.1,8,10.0,2024-09-20T07:47:36,2024-09-20T20:01:26,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"08284099999,LEVC,F1683,LEBT,08014399999,08286099999,08290099999",20,9,2024,4,0,20.7,6.566,81.6,21.3,0.008,73.2,21.5,0.0,63.3,22.1,0.52,51.1
valencia,2024-09-21,22.3,19.1,20.7,22.3,19.1,20.7,18.6,87.9,12.238,100.0,45.83,rain,0.0,0.0,20.9,14.5,58.2,1014.6,83.9,10.2,67.7,5.8,5,30.0,2024-09-21T07:48:31,2024-09-21T19:59:48,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"08284099999,LEVC,F1683,LEBT,08014399999,08286099999,08290099999",21,9,2024,5,1,21.1,0.033,81.2,20.7,6.566,81.6,21.3,0.008,73.2,20.5,0.0,59.3
valencia,2024-09-22,28.8,18.9,22.6,29.0,18.9,22.7,18.6,80.2,0.815,100.0,25.0,rain,0.0,0.0,24.8,17.0,43.0,1013.8,52.1,12.2,183.7,15.5,8,10.0,2024-09-22T07:49:27,2024-09-22T19:58:10,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"08284099999,LEVC,F1683,LEBT,08014399999,08286099999,08290099999",22,9,2024,6,1,20.7,12.238,87.9,21.1,0.033,81.2,20.7,6.566,81.6,21.8,0.0,62.2
valencia,2024-09-23,27.0,18.9,22.4,27.2,18.9,22.4,18.0,77.7,0.488,100.0,4.17,rain,0.0,0.0,25.9,21.4,70.5,1013.4,34.6,11.9,192.2,16.6,7,10.0,2024-09-23T07:50:23,2024-09-23T19:56:32,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"08284099999,LEVC,F1683,LEBT,08014399999,08286099999,08290099999",23,9,2024,0,0,22.6,0.815,80.2,20.7,12.238,87.9,21.1,0.033,81.2,21.9,0.0,60.3
valencia,2024-10-07,28.7,19.4,24.0,29.5,19.4,24.2,14.8,57.3,0.0,0.0,0.0,rain,0.0,0.0,54.4,34.8,22.5,1006.3,67.9,12.4,134.7,11.8,5,10.0,2024-10-07T08:03:46,2024-10-07T19:34:07,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08284099999,LEVC,F1683,LEBT,08014399999,08286099999,08290099999",7,10,2024,0,0,25.5,0.0,51.2,19.8,0.0,64.3,19.1,0.0,57.8,20.9,0.0,71.4
valencia,2024-10-08,25.1,17.7,21.7,25.1,17.7,21.7,11.1,52.2,0.645,100.0,8.33,rain,0.0,0.0,54.4,31.2,263.4,1009.2,42.0,14.3,91.9,7.9,4,10.0,2024-10-08T08:04:45,2024-10-08T19:32:34,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"08284099999,LEVC,F1683,LEBT,08014399999,08286099999,08290099999",8,10,2024,1,0,24.0,0.0,57.3,25.5,0.0,51.2,19.8,0.0,64.3,20.7,0.0,73.1
valencia,2024-10-12,26.1,16.6,20.7,26.1,16.6,20.7,14.4,68.4,0.0,0.0,0.0,rain,0.0,0.0,15.1,15.8,241.2,1013.8,55.9,12.7,136.9,11.6,5,10.0,2024-10-12T08:08:45,2024-10-12T19:26:28,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08284099999,LEVC,F1683,LEBT,08014399999,08286099999",12,10,2024,5,1,19.5,0.0,51.5,22.2,0.0,45.5,23.9,0.0,48.4,19.8,0.0,64.3
valencia,2024-10-14,26.5,18.6,22.1,26.5,18.6,22.1,18.0,78.2,0.0,0.0,0.0,rain,0.0,0.0,24.8,16.2,58.1,1016.8,54.2,11.4,126.5,10.9,6,10.0,2024-10-14T08:10:47,2024-10-14T19:23:30,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08284099999,LEVC,F1683,LEBT,08014399999,08286099999,F7738",14,10,2024,0,0,21.3,0.0,70.7,20.7,0.0,68.4,19.5,0.0,51.5,24.0,0.0,57.3
valencia,2024-10-15,26.0,17.6,21.7,26.0,17.6,21.7,18.7,83.9,10.838,100.0,20.83,rain,0.0,0.0,34.6,32.0,80.9,1011.2,64.5,10.2,148.0,12.6,6,30.0,2024-10-15T08:11:49,2024-10-15T19:22:02,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"08284099999,LEVC,F1683,LEBT,08014399999,08286099999",15,10,2024,1,0,22.1,0.0,78.2,21.3,0.0,70.7,20.7,0.0,68.4,21.7,0.645,52.2
valencia,2024-10-16,26.7,15.6,20.2,27.4,15.6,20.2,16.7,82.0,0.293,100.0,4.17,rain,0.0,0.0,31.7,9.4,285.1,1010.1,43.2,12.3,162.8,14.0,6,10.0,2024-10-16T08:12:51,2024-10-16T19:20:34,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"08284099999,LEVC,F1683,LEBT,08014399999,08286099999",16,10,2024,2,0,21.7,10.838,83.9,22.1,0.0,78.2,21.3,0.0,70.7,23.9,0.0,48.4
valencia,2024-10-17,22.9,16.2,19.9,22.9,16.2,19.9,11.8,61.2,0.024,100.0,4.17,rain,0.0,0.0,62.9,39.8,265.4,1013.2,38.1,12.8,159.8,13.9,6,10.0,2024-10-17T08:13:53,2024-10-17T19:19:08,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"08284099999,LEVC,F1683,LEBT,08014399999,08286099999",17,10,2024,3,0,20.2,0.293,82.0,21.7,10.838,83.9,22.1,0.0,78.2,22.2,0.0,45.5
valencia,2024-10-22,24.1,15.4,19.7,24.1,15.4,19.7,15.2,76.8,0.61,100.0,8.33,rain,0.0,0.0,36.4,24.1,32.8,1025.5,57.5,11.9,127.8,10.9,6,10.0,2024-10-22T08:19:09,2024-10-22T19:12:09,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"08284099999,LEVC,F1683,LEBT,08014399999,08286099999",22,10,2024,1,0,19.2,0.0,76.8,19.8,0.0,68.2,18.9,0.0,58.5,21.7,10.838,83.9
valencia,2024-10-23,20.3,17.7,19.1,20.3,17.7,19.1,16.1,83.0,2.875,100.0,54.17,rain,0.0,0.1,26.3,18.7,39.7,1026.8,73.3,11.4,75.2,6.3,3,10.0,2024-10-23T08:20:13,2024-10-23T19:10:49,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"08284099999,LEVC,F1683,LEBT,08014399999,08286099999",23,10,2024,2,0,19.7,0.61,76.8,19.2,0.0,76.8,19.8,0.0,68.2,20.2,0.293,82.0
valencia,2024-10-25,21.8,13.8,17.7,21.8,13.8,17.7,14.9,84.2,2.263,100.0,16.67,rain,0.0,0.0,26.6,13.7,346.9,1017.9,60.0,10.9,101.5,8.8,6,10.0,2024-10-25T08:22:22,2024-10-25T19:08:10,0.76,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"08284099999,LEVC,F1683,LEBT,08014399999,08286099999",25,10,2024,4,0,18.6,0.0,81.4,19.1,2.875,83.0,19.7,0.61,76.8,18.7,0.0,48.4
valencia,2024-10-26,20.6,13.3,16.3,20.6,13.3,16.3,9.7,69.1,14.427,100.0,41.67,rain,0.0,0.0,50.0,27.1,260.0,1013.5,39.0,11.8,157.4,13.6,6,10.0,2024-10-26T08:23:27,2024-10-26T19:06:53,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"08284099999,LEVC,F1683,LEBT,08014399999,08286099999",26,10,2024,5,1,17.7,2.263,84.2,18.6,0.0,81.4,19.1,2.875,83.0,18.9,0.0,58.5
valencia,2024-10-27,16.2,11.9,13.2,16.2,11.9,13.2,9.7,80.0,6.351,100.0,75.0,rain,0.0,0.0,32.0,10.0,312.8,1016.5,74.5,12.9,58.1,5.2,3,10.0,2024-10-27T07:24:33,2024-10-27T18:05:37,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"08284099999,LEVC,F1683,LEBT,08014399999,08286099999",27,10,2024,6,1,16.3,14.427,69.1,17.7,2.263,84.2,18.6,0.0,81.4,19.8,0.0,68.2
valencia,2024-10-28,21.4,11.9,16.8,21.4,11.9,16.8,14.6,87.8,11.266,100.0,33.33,rain,0.0,0.0,38.9,18.5,29.7,1019.6,57.7,11.6,133.7,11.5,6,10.0,2024-10-28T07:25:39,2024-10-28T18:04:22,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"08284099999,LEVC,F1683,LEBT,08014399999,08286099999",28,10,2024,0,0,13.2,6.351,80.0,16.3,14.427,69.1,17.7,2.263,84.2,19.2,0.0,76.8
valencia,2024-10-29,21.2,18.4,20.0,21.2,18.4,20.0,18.0,88.3,14.473,100.0,33.33,rain,0.0,0.0,79.2,48.5,49.1,1016.6,79.1,8.4,25.5,2.1,3,30.0,2024-10-29T07:26:45,2024-10-29T18:03:09,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"08284099999,LEVC,F1683,LEBT,08014399999,08286099999,F7738",29,10,2024,1,0,16.8,11.266,87.8,13.2,6.351,80.0,16.3,14.427,69.1,19.7,0.61,76.8
valencia,2024-10-30,23.7,18.4,21.0,23.7,18.4,21.0,18.7,86.7,0.976,100.0,4.17,rain,0.0,0.0,57.6,27.4,64.3,1015.3,57.8,8.0,109.0,9.4,5,60.0,2024-10-30T07:27:51,2024-10-30T18:01:56,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"08284099999,LEVC,F1683,LEBT,08014399999,08286099999,F7738",30,10,2024,2,0,20.0,14.473,88.3,16.8,11.266,87.8,13.2,6.351,80.0,19.1,2.875,83.0
valencia,2024-10-31,23.6,15.6,19.1,23.6,15.6,19.1,15.6,81.1,0.137,100.0,8.33,rain,0.0,0.0,24.1,17.2,40.8,1020.0,54.7,10.2,134.4,11.6,5,10.0,2024-10-31T07:28:58,2024-10-31T18:00:45,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"08284099999,LEVC,F1683,LEBT,08014399999,08286099999",31,10,2024,3,0,21.0,0.976,86.7,20.0,14.473,88.3,16.8,11.266,87.8,18.6,0.0,81.4
valencia,2024-11-01,21.9,15.9,18.3,21.9,15.9,18.3,14.8,80.6,0.188,100.0,12.5,rain,0.0,0.0,29.2,18.8,41.6,1020.9,49.7,11.9,113.1,9.9,5,10.0,2024-11-01T07:30:05,2024-11-01T17:59:36,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"08284099999,LEVC,F1683,LEBT,08014399999,08286099999",1,11,2024,4,0,19.1,0.137,81.1,21.0,0.976,86.7,20.0,14.473,88.3,17.7,2.263,84.2
valencia,2024-11-02,22.3,13.2,17.2,22.3,13.2,17.2,14.1,83.3,0.156,100.0,20.83,rain,0.0,0.0,23.0,16.4,23.8,1020.0,50.7,12.4,125.8,10.8,5,10.0,2024-11-02T07:31:12,2024-11-02T17:58:28,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"08284099999,LEVC,F1683,LEBT,08014399999,08286099999",2,11,2024,5,1,18.3,0.188,80.6,19.1,0.137,81.1,21.0,0.976,86.7,16.3,14.427,69.1
valencia,2024-11-03,21.0,14.5,17.5,21.0,14.5,17.5,15.3,87.6,18.0,100.0,16.67,rain,0.0,0.0,29.2,17.2,26.7,1022.3,67.2,9.9,49.5,4.2,3,10.0,2024-11-03T07:32:19,2024-11-03T17:57:21,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"08284099999,LEVC,F1683,LEBT,08014399999,08286099999",3,11,2024,6,1,17.2,0.156,83.3,18.3,0.188,80.6,19.1,0.137,81.1,13.2,6.351,80.0
valencia,2024-11-05,24.0,16.1,19.2,24.0,16.1,19.2,16.8,86.8,0.0,0.0,0.0,rain,0.0,0.0,17.3,14.2,10.4,1022.6,59.1,9.2,117.3,10.1,5,10.0,2024-11-05T07:34:34,2024-11-05T17:55:12,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08284099999,LEVC,F1683,LEBT,08014399999,08286099999",5,11,2024,1,0,18.4,0.0,89.6,17.5,18.0,87.6,17.2,0.156,83.3,20.0,14.473,88.3
